fold,image_a,image_b,label,similarity
3,data\calibration\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0001.jpg,data\calibration\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0003.jpg,1,0.60617161
3,data\calibration\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0002.jpg,data\calibration\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0003.jpg,1,0.59887213
3,data\calibration\lfw\lfw\Penelope_Cruz\Penelope_Cruz_0001.jpg,data\calibration\lfw\lfw\Penelope_Cruz\Penelope_Cruz_0002.jpg,1,0.25602600
3,data\calibration\lfw\lfw\Penelope_Cruz\Penelope_Cruz_0001.jpg,data\calibration\lfw\lfw\Penelope_Cruz\Penelope_Cruz_0003.jpg,1,0.59861875
3,data\calibration\lfw\lfw\Pete_Rose\Pete_Rose_0001.jpg,data\calibration\lfw\lfw\Pete_Rose\Pete_Rose_0002.jpg,1,0.56159472
3,data\calibration\lfw\lfw\Prince_Harry\Prince_Harry_0001.jpg,data\calibration\lfw\lfw\Prince_Harry\Prince_Harry_0002.jpg,1,0.81730449
3,data\calibration\lfw\lfw\Prince_Harry\Prince_Harry_0002.jpg,data\calibration\lfw\lfw\Prince_Harry\Prince_Harry_0003.jpg,1,0.04226971
3,data\calibration\lfw\lfw\Princess_Caroline\Princess_Caroline_0001.jpg,data\calibration\lfw\lfw\Princess_Caroline\Princess_Caroline_0002.jpg,1,0.80474502
3,data\calibration\lfw\lfw\Princess_Caroline\Princess_Caroline_0002.jpg,data\calibration\lfw\lfw\Princess_Caroline\Princess_Caroline_0005.jpg,1,0.46734655
3,data\calibration\lfw\lfw\Raquel_Welch\Raquel_Welch_0001.jpg,data\calibration\lfw\lfw\Raquel_Welch\Raquel_Welch_0002.jpg,1,0.87848848
3,data\calibration\lfw\lfw\Reggie_Miller\Reggie_Miller_0001.jpg,data\calibration\lfw\lfw\Reggie_Miller\Reggie_Miller_0002.jpg,1,0.73996794
3,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0002.jpg,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0013.jpg,1,0.59155393
3,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0002.jpg,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0016.jpg,1,0.00466437
3,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0003.jpg,data\calibration\lfw\lfw\Renee_Zellweger\Renee_Zellweger_0016.jpg,1,0.01049044
3,data\calibration\lfw\lfw\Ricardo_Sanchez\Ricardo_Sanchez_0001.jpg,data\calibration\lfw\lfw\Ricardo_Sanchez\Ricardo_Sanchez_0006.jpg,1,0.64993340
3,data\calibration\lfw\lfw\Ricardo_Sanchez\Ricardo_Sanchez_0002.jpg,data\calibration\lfw\lfw\Ricardo_Sanchez\Ricardo_Sanchez_0004.jpg,1,0.73572427
3,data\calibration\lfw\lfw\Richard_Butler\Richard_Butler_0001.jpg,data\calibration\lfw\lfw\Richard_Butler\Richard_Butler_0002.jpg,1,0.75960898
3,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0002.jpg,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0003.jpg,1,0.56839854
3,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0004.jpg,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0005.jpg,1,0.61562616
3,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0004.jpg,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0008.jpg,1,0.70630670
3,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0006.jpg,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0011.jpg,1,0.59975427
3,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0009.jpg,data\calibration\lfw\lfw\Rubens_Barrichello\Rubens_Barrichello_0012.jpg,1,0.65762943
3,data\calibration\lfw\lfw\Samira_Makhmalbaf\Samira_Makhmalbaf_0001.jpg,data\calibration\lfw\lfw\Samira_Makhmalbaf\Samira_Makhmalbaf_0002.jpg,1,0.67872649
3,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0001.jpg,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0002.jpg,1,0.78085417
3,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0001.jpg,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0003.jpg,1,0.72194791
3,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0001.jpg,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0004.jpg,1,0.72917634
3,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0002.jpg,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0004.jpg,1,0.62513250
3,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0001.jpg,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0003.jpg,1,0.87664443
3,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0002.jpg,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0004.jpg,1,0.72736996
3,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0002.jpg,data\calibration\lfw\lfw\Scott_McClellan\Scott_McClellan_0005.jpg,1,0.72194344
3,data\calibration\lfw\lfw\Scott_Rudin\Scott_Rudin_0001.jpg,data\calibration\lfw\lfw\Scott_Rudin\Scott_Rudin_0002.jpg,1,0.77358693
3,data\calibration\lfw\lfw\Shane_Warne\Shane_Warne_0001.jpg,data\calibration\lfw\lfw\Shane_Warne\Shane_Warne_0002.jpg,1,0.45011416
3,data\calibration\lfw\lfw\Sheila_Wellstone\Sheila_Wellstone_0001.jpg,data\calibration\lfw\lfw\Sheila_Wellstone\Sheila_Wellstone_0002.jpg,1,0.69797015
3,data\calibration\lfw\lfw\Sheryl_Crow\Sheryl_Crow_0001.jpg,data\calibration\lfw\lfw\Sheryl_Crow\Sheryl_Crow_0003.jpg,1,0.56869316
3,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0002.jpg,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0003.jpg,1,0.52761012
3,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0002.jpg,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0004.jpg,1,0.53836685
3,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0002.jpg,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0006.jpg,1,0.69041592
3,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0003.jpg,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0004.jpg,1,0.64564455
3,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0003.jpg,data\calibration\lfw\lfw\Silvan_Shalom\Silvan_Shalom_0006.jpg,1,0.56037378
3,data\calibration\lfw\lfw\Steve_Mariucci\Steve_Mariucci_0001.jpg,data\calibration\lfw\lfw\Steve_Mariucci\Steve_Mariucci_0003.jpg,1,0.76642740
3,data\calibration\lfw\lfw\Steve_Mariucci\Steve_Mariucci_0002.jpg,data\calibration\lfw\lfw\Steve_Mariucci\Steve_Mariucci_0003.jpg,1,0.66995341
3,data\calibration\lfw\lfw\Steven_Seagal\Steven_Seagal_0001.jpg,data\calibration\lfw\lfw\Steven_Seagal\Steven_Seagal_0002.jpg,1,0.73868465
3,data\calibration\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0003.jpg,data\calibration\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0012.jpg,1,0.79347533
3,data\calibration\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg,data\calibration\lfw\lfw\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0013.jpg,1,0.58175218
3,data\calibration\lfw\lfw\Tammy_Lynn_Michaels\Tammy_Lynn_Michaels_0001.jpg,data\calibration\lfw\lfw\Tammy_Lynn_Michaels\Tammy_Lynn_Michaels_0002.jpg,1,0.71894401
3,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0001.jpg,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0002.jpg,1,0.78575844
3,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0001.jpg,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0003.jpg,1,0.80868483
3,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0002.jpg,data\calibration\lfw\lfw\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0003.jpg,1,0.77938616
3,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0001.jpg,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0002.jpg,1,0.65026653
3,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0003.jpg,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0005.jpg,1,0.73804474
3,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0004.jpg,data\calibration\lfw\lfw\Tom_Crean\Tom_Crean_0005.jpg,1,0.58634585
3,data\calibration\lfw\lfw\Tony_Bennett\Tony_Bennett_0001.jpg,data\calibration\lfw\lfw\Tony_Bennett\Tony_Bennett_0003.jpg,1,0.73655087
3,data\calibration\lfw\lfw\Torri_Edwards\Torri_Edwards_0001.jpg,data\calibration\lfw\lfw\Torri_Edwards\Torri_Edwards_0002.jpg,1,0.74671674
3,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0001.jpg,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0002.jpg,1,0.71857125
3,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0001.jpg,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0008.jpg,1,0.56993937
3,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0002.jpg,data\calibration\lfw\lfw\Tung_Chee-hwa\Tung_Chee-hwa_0008.jpg,1,0.71632159
3,data\calibration\lfw\lfw\Vidar_Helgesen\Vidar_Helgesen_0001.jpg,data\calibration\lfw\lfw\Vidar_Helgesen\Vidar_Helgesen_0002.jpg,1,0.58679974
3,data\calibration\lfw\lfw\Warren_Buffett\Warren_Buffett_0001.jpg,data\calibration\lfw\lfw\Warren_Buffett\Warren_Buffett_0002.jpg,1,0.62575769
3,data\calibration\lfw\lfw\Warren_Buffett\Warren_Buffett_0001.jpg,data\calibration\lfw\lfw\Warren_Buffett\Warren_Buffett_0003.jpg,1,0.78041029
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0001.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0012.jpg,1,0.73304498
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0002.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0011.jpg,1,0.67515361
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0004.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0007.jpg,1,0.76209980
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0005.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0006.jpg,1,0.64318746
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0007.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0009.jpg,1,0.73735750
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0007.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0012.jpg,1,0.68378055
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0008.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0012.jpg,1,0.70188361
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0010.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0011.jpg,1,0.81715828
3,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0011.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0012.jpg,1,0.65705019
3,data\calibration\lfw\lfw\Wesley_Clark\Wesley_Clark_0001.jpg,data\calibration\lfw\lfw\Wesley_Clark\Wesley_Clark_0002.jpg,1,0.73442322
3,data\calibration\lfw\lfw\Yuri_Malenchenko\Yuri_Malenchenko_0001.jpg,data\calibration\lfw\lfw\Yuri_Malenchenko\Yuri_Malenchenko_0002.jpg,1,0.64100105
3,data\calibration\lfw\lfw\Abbas_Kiarostami\Abbas_Kiarostami_0001.jpg,data\calibration\lfw\lfw\Fujio_Mitarai\Fujio_Mitarai_0001.jpg,0,0.05523892
3,data\calibration\lfw\lfw\Abdullah\Abdullah_0001.jpg,data\calibration\lfw\lfw\Teresa_Heinz_Kerry\Teresa_Heinz_Kerry_0001.jpg,0,0.10384603
3,data\calibration\lfw\lfw\Abdullah\Abdullah_0003.jpg,data\calibration\lfw\lfw\Samuel_Waksal\Samuel_Waksal_0001.jpg,0,-0.01312567
3,data\calibration\lfw\lfw\Abdullah\Abdullah_0004.jpg,data\calibration\lfw\lfw\Julio_Cesar_Franco\Julio_Cesar_Franco_0001.jpg,0,0.06767272
3,data\calibration\lfw\lfw\Abid_Hamid_Mahmud_Al-Tikriti\Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,data\calibration\lfw\lfw\Anjum_Hussain\Anjum_Hussain_0001.jpg,0,-0.00359527
3,data\calibration\lfw\lfw\Abid_Hamid_Mahmud_Al-Tikriti\Abid_Hamid_Mahmud_Al-Tikriti_0002.jpg,data\calibration\lfw\lfw\Doris_Schroeder\Doris_Schroeder_0001.jpg,0,0.01725432
3,data\calibration\lfw\lfw\Adam_Freier\Adam_Freier_0001.jpg,data\calibration\lfw\lfw\Hillary_Clinton\Hillary_Clinton_0003.jpg,0,-0.15822607
3,data\calibration\lfw\lfw\Adam_Freier\Adam_Freier_0001.jpg,data\calibration\lfw\lfw\Princess_Caroline\Princess_Caroline_0001.jpg,0,0.06455746
3,data\calibration\lfw\lfw\Adam_Freier\Adam_Freier_0001.jpg,data\calibration\lfw\lfw\Regina_Ip\Regina_Ip_0001.jpg,0,-0.13912877
3,data\calibration\lfw\lfw\Alan_Ball\Alan_Ball_0001.jpg,data\calibration\lfw\lfw\Kristin_Scott_Thomas\Kristin_Scott_Thomas_0001.jpg,0,0.03596234
3,data\calibration\lfw\lfw\Alan_Ball\Alan_Ball_0002.jpg,data\calibration\lfw\lfw\Yuri_Malenchenko\Yuri_Malenchenko_0001.jpg,0,0.00400883
3,data\calibration\lfw\lfw\Albert_Costa\Albert_Costa_0006.jpg,data\calibration\lfw\lfw\Gary_Barnett\Gary_Barnett_0001.jpg,0,-0.03189593
3,data\calibration\lfw\lfw\Albert_Costa\Albert_Costa_0006.jpg,data\calibration\lfw\lfw\John_Marburger\John_Marburger_0001.jpg,0,0.03134405
3,data\calibration\lfw\lfw\Albert_Costa\Albert_Costa_0006.jpg,data\calibration\lfw\lfw\Wen_Jiabao\Wen_Jiabao_0007.jpg,0,-0.09173909
3,data\calibration\lfw\lfw\Alberta_Lee\Alberta_Lee_0001.jpg,data\calibration\lfw\lfw\Babe_Ruth\Babe_Ruth_0001.jpg,0,0.00839373
3,data\calibration\lfw\lfw\Alex_Popov\Alex_Popov_0001.jpg,data\calibration\lfw\lfw\Kent_Rominger\Kent_Rominger_0002.jpg,0,0.05248551
3,data\calibration\lfw\lfw\Alex_Popov\Alex_Popov_0001.jpg,data\calibration\lfw\lfw\Matthew_During\Matthew_During_0001.jpg,0,0.02544690
3,data\calibration\lfw\lfw\Ali_Khamenei\Ali_Khamenei_0002.jpg,data\calibration\lfw\lfw\Roberto_Canessa\Roberto_Canessa_0001.jpg,0,0.03686727
3,data\calibration\lfw\lfw\Amelia_Vega\Amelia_Vega_0001.jpg,data\calibration\lfw\lfw\Gina_Lollobrigida\Gina_Lollobrigida_0001.jpg,0,-0.08001821
3,data\calibration\lfw\lfw\Amelia_Vega\Amelia_Vega_0005.jpg,data\calibration\lfw\lfw\Jim_Harrick\Jim_Harrick_0001.jpg,0,-0.03888756
3,data\calibration\lfw\lfw\Amy_Pascal\Amy_Pascal_0001.jpg,data\calibration\lfw\lfw\Eduardo_Duhalde\Eduardo_Duhalde_0007.jpg,0,-0.01753291
3,data\calibration\lfw\lfw\Amy_Pascal\Amy_Pascal_0001.jpg,data\calibration\lfw\lfw\Hank_Azaria\Hank_Azaria_0001.jpg,0,-0.00083985
3,data\calibration\lfw\lfw\Amy_Pascal\Amy_Pascal_0001.jpg,data\calibration\lfw\lfw\John_Marburger\John_Marburger_0001.jpg,0,0.03430743
3,data\calibration\lfw\lfw\Amy_Redford\Amy_Redford_0001.jpg,data\calibration\lfw\lfw\Roman_Coppola\Roman_Coppola_0001.jpg,0,-0.03535182
3,data\calibration\lfw\lfw\Amy_Redford\Amy_Redford_0001.jpg,data\calibration\lfw\lfw\Victor_Kraatz\Victor_Kraatz_0001.jpg,0,-0.03582504
3,data\calibration\lfw\lfw\Anderson_Varejao\Anderson_Varejao_0001.jpg,data\calibration\lfw\lfw\Dennis_Oswald\Dennis_Oswald_0001.jpg,0,-0.02268894
3,data\calibration\lfw\lfw\Anderson_Varejao\Anderson_Varejao_0001.jpg,data\calibration\lfw\lfw\Garth_Drabinsky\Garth_Drabinsky_0001.jpg,0,-0.01282994
3,data\calibration\lfw\lfw\Andrei_Nikolishin\Andrei_Nikolishin_0001.jpg,data\calibration\lfw\lfw\Angelica_Romero\Angelica_Romero_0001.jpg,0,-0.04603930
3,data\calibration\lfw\lfw\Andrew_Bernard\Andrew_Bernard_0001.jpg,data\calibration\lfw\lfw\Don_Nickles\Don_Nickles_0002.jpg,0,0.07387179
3,data\calibration\lfw\lfw\Andrew_Bernard\Andrew_Bernard_0001.jpg,data\calibration\lfw\lfw\Hassan_Wirajuda\Hassan_Wirajuda_0001.jpg,0,0.11727412
3,data\calibration\lfw\lfw\Andrew_Bernard\Andrew_Bernard_0001.jpg,data\calibration\lfw\lfw\Mark_Broxmeyer\Mark_Broxmeyer_0001.jpg,0,-0.03370219
3,data\calibration\lfw\lfw\Andrew_Fastow\Andrew_Fastow_0001.jpg,data\calibration\lfw\lfw\Luca_Cordero_di_Montezemolo\Luca_Cordero_di_Montezemolo_0001.jpg,0,-0.02255614
3,data\calibration\lfw\lfw\Andrew_Fastow\Andrew_Fastow_0001.jpg,data\calibration\lfw\lfw\Meghann_Shaughnessy\Meghann_Shaughnessy_0001.jpg,0,-0.02312802
3,data\calibration\lfw\lfw\Andrew_Fastow\Andrew_Fastow_0001.jpg,data\calibration\lfw\lfw\Tomas_Malik\Tomas_Malik_0001.jpg,0,0.08351059
3,data\calibration\lfw\lfw\Andrew_Luster\Andrew_Luster_0001.jpg,data\calibration\lfw\lfw\Eric_Rosser\Eric_Rosser_0001.jpg,0,0.02133121
3,data\calibration\lfw\lfw\Andrew_Luster\Andrew_Luster_0001.jpg,data\calibration\lfw\lfw\Jose_Manuel_Durao_Barroso\Jose_Manuel_Durao_Barroso_0006.jpg,0,-0.03166789
3,data\calibration\lfw\lfw\Andrew_Luster\Andrew_Luster_0001.jpg,data\calibration\lfw\lfw\Lisa_Murkowski\Lisa_Murkowski_0001.jpg,0,0.00101364
3,data\calibration\lfw\lfw\Anita_DeFrantz\Anita_DeFrantz_0001.jpg,data\calibration\lfw\lfw\Carla_Gay_Balingit\Carla_Gay_Balingit_0001.jpg,0,-0.00849217
3,data\calibration\lfw\lfw\Anita_DeFrantz\Anita_DeFrantz_0001.jpg,data\calibration\lfw\lfw\Penny_Lancaster\Penny_Lancaster_0001.jpg,0,-0.00563324
3,data\calibration\lfw\lfw\Anjum_Hussain\Anjum_Hussain_0001.jpg,data\calibration\lfw\lfw\David_Caraway\David_Caraway_0002.jpg,0,0.03596759
3,data\calibration\lfw\lfw\Anne_Cavers\Anne_Cavers_0001.jpg,data\calibration\lfw\lfw\James_Barksdale\James_Barksdale_0001.jpg,0,0.05970960
3,data\calibration\lfw\lfw\Anne_Cavers\Anne_Cavers_0001.jpg,data\calibration\lfw\lfw\Stephen_Oake\Stephen_Oake_0001.jpg,0,0.06699897
3,data\calibration\lfw\lfw\Anthony_Hazen\Anthony_Hazen_0001.jpg,data\calibration\lfw\lfw\Debra_Yang\Debra_Yang_0001.jpg,0,0.04848589
3,data\calibration\lfw\lfw\Antonio_Catania\Antonio_Catania_0001.jpg,data\calibration\lfw\lfw\Barry_Bonds\Barry_Bonds_0001.jpg,0,0.01078524
3,data\calibration\lfw\lfw\Antonio_Catania\Antonio_Catania_0001.jpg,data\calibration\lfw\lfw\Taylyn_Solomon\Taylyn_Solomon_0001.jpg,0,-0.01303480
3,data\calibration\lfw\lfw\Aretha_Franklin\Aretha_Franklin_0001.jpg,data\calibration\lfw\lfw\Jean_Brumley\Jean_Brumley_0001.jpg,0,-0.02678351
3,data\calibration\lfw\lfw\Aretha_Franklin\Aretha_Franklin_0001.jpg,data\calibration\lfw\lfw\Teruaki_Masumoto\Teruaki_Masumoto_0001.jpg,0,-0.00209149
3,data\calibration\lfw\lfw\Art_Lopez\Art_Lopez_0001.jpg,data\calibration\lfw\lfw\Diane_Lane\Diane_Lane_0001.jpg,0,-0.04365937
3,data\calibration\lfw\lfw\Arthur_Johnson\Arthur_Johnson_0001.jpg,data\calibration\lfw\lfw\Selma_Phoenix\Selma_Phoenix_0001.jpg,0,-0.04745886
3,data\calibration\lfw\lfw\Arye_Mekel\Arye_Mekel_0002.jpg,data\calibration\lfw\lfw\Chung_Mong-joon\Chung_Mong-joon_0001.jpg,0,-0.07210365
3,data\calibration\lfw\lfw\Arye_Mekel\Arye_Mekel_0002.jpg,data\calibration\lfw\lfw\Georgina_Papin\Georgina_Papin_0001.jpg,0,-0.00764271
3,data\calibration\lfw\lfw\Babe_Ruth\Babe_Ruth_0001.jpg,data\calibration\lfw\lfw\Jim_Harrick\Jim_Harrick_0001.jpg,0,-0.03315051
3,data\calibration\lfw\lfw\Babe_Ruth\Babe_Ruth_0001.jpg,data\calibration\lfw\lfw\Pete_Aldridge\Pete_Aldridge_0001.jpg,0,-0.01081498
3,data\calibration\lfw\lfw\Barry_Bonds\Barry_Bonds_0001.jpg,data\calibration\lfw\lfw\James_Barksdale\James_Barksdale_0001.jpg,0,0.04899446
3,data\calibration\lfw\lfw\Barry_Bonds\Barry_Bonds_0001.jpg,data\calibration\lfw\lfw\Mickey_Sherman\Mickey_Sherman_0001.jpg,0,0.01368521
3,data\calibration\lfw\lfw\Barry_Switzer\Barry_Switzer_0001.jpg,data\calibration\lfw\lfw\Jiang_Zemin\Jiang_Zemin_0011.jpg,0,-0.01471819
3,data\calibration\lfw\lfw\Barry_Switzer\Barry_Switzer_0001.jpg,data\calibration\lfw\lfw\Kirk_Ferentz\Kirk_Ferentz_0002.jpg,0,0.12233423
3,data\calibration\lfw\lfw\Bernard_Giraudeau\Bernard_Giraudeau_0001.jpg,data\calibration\lfw\lfw\Keira_Knightley\Keira_Knightley_0001.jpg,0,-0.03983279
3,data\calibration\lfw\lfw\Bernard_Landry\Bernard_Landry_0003.jpg,data\calibration\lfw\lfw\Stacey_Jones\Stacey_Jones_0001.jpg,0,0.03639364
3,data\calibration\lfw\lfw\Bernard_Landry\Bernard_Landry_0004.jpg,data\calibration\lfw\lfw\Sylvia_Plachy\Sylvia_Plachy_0001.jpg,0,0.06210580
3,data\calibration\lfw\lfw\Biljana_Plavsic\Biljana_Plavsic_0001.jpg,data\calibration\lfw\lfw\Kieran_Prendergast\Kieran_Prendergast_0002.jpg,0,0.00667243
3,data\calibration\lfw\lfw\Bill_Cartwright\Bill_Cartwright_0001.jpg,data\calibration\lfw\lfw\Claude_Jorda\Claude_Jorda_0001.jpg,0,0.12183747
3,data\calibration\lfw\lfw\Bill_Lerach\Bill_Lerach_0001.jpg,data\calibration\lfw\lfw\Martin_Verkerk\Martin_Verkerk_0002.jpg,0,0.03357999
3,data\calibration\lfw\lfw\Bob_Hope\Bob_Hope_0001.jpg,data\calibration\lfw\lfw\Stanley_Ho\Stanley_Ho_0001.jpg,0,0.03980998
3,data\calibration\lfw\lfw\Bob_Hope\Bob_Hope_0005.jpg,data\calibration\lfw\lfw\Micah_Knorr\Micah_Knorr_0001.jpg,0,-0.01958569
3,data\calibration\lfw\lfw\Bob_Hope\Bob_Hope_0005.jpg,data\calibration\lfw\lfw\Mitchell_Potter\Mitchell_Potter_0001.jpg,0,0.11271054
3,data\calibration\lfw\lfw\Bob_Menendez\Bob_Menendez_0001.jpg,data\calibration\lfw\lfw\David_Caraway\David_Caraway_0002.jpg,0,0.03532258
3,data\calibration\lfw\lfw\Bob_Menendez\Bob_Menendez_0001.jpg,data\calibration\lfw\lfw\Lauren_Hutton\Lauren_Hutton_0001.jpg,0,0.02287608
3,data\calibration\lfw\lfw\Bob_Riley\Bob_Riley_0001.jpg,data\calibration\lfw\lfw\Danny_Ainge\Danny_Ainge_0001.jpg,0,0.02285839
3,data\calibration\lfw\lfw\Bob_Riley\Bob_Riley_0001.jpg,data\calibration\lfw\lfw\Nastassia_Kinski\Nastassia_Kinski_0002.jpg,0,0.06917322
3,data\calibration\lfw\lfw\Bob_Riley\Bob_Riley_0001.jpg,data\calibration\lfw\lfw\Sheila_Wellstone\Sheila_Wellstone_0002.jpg,0,-0.09874476
3,data\calibration\lfw\lfw\Brad_Wilk\Brad_Wilk_0001.jpg,data\calibration\lfw\lfw\Phil_Cline\Phil_Cline_0001.jpg,0,0.02828284
3,data\calibration\lfw\lfw\Brad_Wilk\Brad_Wilk_0001.jpg,data\calibration\lfw\lfw\Scott_Dalton\Scott_Dalton_0001.jpg,0,-0.03475421
3,data\calibration\lfw\lfw\Brian_Grazier\Brian_Grazier_0001.jpg,data\calibration\lfw\lfw\Tomas_Malik\Tomas_Malik_0001.jpg,0,0.14065868
3,data\calibration\lfw\lfw\Brian_StPierre\Brian_StPierre_0001.jpg,data\calibration\lfw\lfw\Steve_Mariucci\Steve_Mariucci_0002.jpg,0,-0.01208232
3,data\calibration\lfw\lfw\Cari_Davis\Cari_Davis_0001.jpg,data\calibration\lfw\lfw\Don_Henley\Don_Henley_0001.jpg,0,-0.03014333
3,data\calibration\lfw\lfw\Cari_Davis\Cari_Davis_0001.jpg,data\calibration\lfw\lfw\Mark_Broxmeyer\Mark_Broxmeyer_0001.jpg,0,-0.05833610
3,data\calibration\lfw\lfw\Carin_Koch\Carin_Koch_0001.jpg,data\calibration\lfw\lfw\John_Banko\John_Banko_0002.jpg,0,0.00436956
3,data\calibration\lfw\lfw\Carla_Gay_Balingit\Carla_Gay_Balingit_0001.jpg,data\calibration\lfw\lfw\Frank_Lautenberg\Frank_Lautenberg_0002.jpg,0,0.05297171
3,data\calibration\lfw\lfw\Carla_Gay_Balingit\Carla_Gay_Balingit_0001.jpg,data\calibration\lfw\lfw\Paula_Dobriansky\Paula_Dobriansky_0001.jpg,0,0.01360975
3,data\calibration\lfw\lfw\Carlos_Ruiz\Carlos_Ruiz_0001.jpg,data\calibration\lfw\lfw\Peter_Schultz\Peter_Schultz_0001.jpg,0,-0.02210746
